direccion,latitud,longitud
"calle reina 1, 27002 lugo, lugo, españa",43.0102765,-7.5560803
"Ronda da Muralla 52, 27002 lugo, lugo, españa",43.013012,-7.554069
"calle conde pallares 2, 27002 lugo, lugo, españa",43.0101484,-7.557159599999999
"rda. as fontinas 57, 27002 lugo, lugo, españa",43.011769,-7.549037
"Rúa Cidade de Vigo 10, 27002 lugo, lugo, españa",43.009465,-7.553669
"Ronda da Muralla 172, 27002 lugo, lugo, españa",43.008461,-7.559238
"Carril das Encrucilladas 3, 27002 lugo, lugo, españa",43.0062939,-7.5503848
"Rúa Rei Don García 80, 27002 lugo, lugo, españa",43.002723,-7.547861
"Avenida de Madrid 19, 27002 lugo, lugo, españa",43.001356,-7.549282
"Ronda da Muralla 46, 27002 lugo, lugo, españa",43.012346,-7.553716
"calle obispo aguirre 3, 27002 lugo, lugo, españa",43.008273,-7.55642
"Rúa San Roque 173, 27002 lugo, lugo, españa",43.003644,-7.550262
"rda. as fontinas 222, 27002 lugo, lugo, españa",43.005028,-7.547601
"calle muralla 193, 27002 lugo, lugo, españa",43.00834,-7.55756
"maria castana 5, 27002 lugo, lugo, españa",43.00439,-7.55117
"montiron 54, 27002 lugo, lugo, españa",43.00179199999999,-7.546494300000001
"reina 7, 27002 lugo, lugo, españa",43.01107,-7.55642
"rda. as fontinas 28, 27002 lugo, lugo, españa",43.013143,-7.549791
"pintor laxeiro 6, 27002 lugo, lugo, españa",43.00321,-7.548616
"artes 18, 27002 lugo, lugo, españa",42.99659,-7.54712
"Rúa Vilalba 6, 27002 lugo, lugo, españa",43.00792,-7.5571173
"Ronda da Muralla 40, 27002 lugo, lugo, españa",43.010222,-7.561023
"Ronda da Muralla 42, 27002 lugo, lugo, españa",43.012006,-7.55339
"Ronda das Fontiñas 215, 27002 lugo, lugo, españa",43.005245,-7.54755
"Rúa Xose Ferro (coengo) 4, 27002 lugo, lugo, españa",43.007343,-7.550872
"Carril das Flores 16.o b, 27002 lugo, lugo, españa",43.010554,-7.552053
"Avenida de Ramón Ferreiro 21, 27002 lugo, lugo, españa",43.005036,-7.553951
"rda. as fontinas 123, 27002 lugo, lugo, españa",43.008603,-7.548222
"rda. as fontinas 205, 27002 lugo, lugo, españa",43.002355,-7.544909
"Avenida de Magoi 35, 27002 lugo, lugo, españa",42.99559,-7.55564
"xermade pol. ind. s/n, 27002 lugo, lugo, españa",43.3560439,-7.8125579
"Praza da Liberdade 10, 27002 lugo, lugo, españa",43.004086,-7.55139
"Rúa Montero Ríos 31, 27002 lugo, lugo, españa",43.012234,-7.551896
"calle rio neira 29, 27002 lugo, lugo, españa",43.0083928,-7.5523704
"pascual veiga 2, 27002 lugo, lugo, españa",43.0069908,-7.5592337
"calle obispo aguirre 3, 27002 lugo, lugo, españa",43.008273,-7.55642
"calle canovas del castillo 2 b, 27002 lugo, lugo, españa",42.99773039999999,-7.5490126
"rda. as fontinas 211, 27002 lugo, lugo, españa",43.001805,-7.544984
"Rúa San Roque 19, 27002 lugo, lugo, españa",43.009988,-7.55241
"plaza augas ferreas 12, 27002 lugo, lugo, españa",42.998104,-7.54752
"antonio roson 8, 27002 lugo, lugo, españa",42.997827,-7.54703
"Rúa Pena do Rei 5, 27002 lugo, lugo, españa",43.004991,-7.550456
"Rúa do Bispo Aguirre 1, 27002 lugo, lugo, españa",43.00842,-7.556512
"Rúa Bispo Doutor Balanzá 9, 27002 lugo, lugo, españa",43.009038,-7.550994
"rda. as fontinas 171, 27002 lugo, lugo, españa",43.00457,-7.54589
"praça pepe barreiro 1 3∞ b, 27002 lugo, lugo, españa",43.011173,-7.551409
"Rúa San Roque 55, 27002 lugo, lugo, españa",43.008479,-7.551505
"Rúa San Roque 22, 27002 lugo, lugo, españa",43.009194,-7.55223
"rua maria castana 2, 27002 lugo, lugo, españa",42.998408,-7.547888100000001
"canovas del castillo 2, 27002 lugo, lugo, españa",42.998023,-7.549916
"rda. as fontinas 39, 27002 lugo, lugo, españa",43.012562,-7.549201
"bispo ona de echave 2, 27002 lugo, lugo, españa",42.997441,-7.558525
"Rúa Alfonso X o Sabio 5, 27002 lugo, lugo, españa",42.995675,-7.554838
"calle de montero rios 16, 27002 lugo, lugo, españa",43.0115563,-7.551857099999999
"Círculo das Artes 18, 27002 lugo, lugo, españa",42.997001,-7.546909
"Ronda da Muralla 190.o, 27002 lugo, lugo, españa",43.008241,-7.557598
"Rúa Ramón Montenegro 34, 27002 lugo, lugo, españa",43.008674,-7.549281
"plaza augas ferreas 2, 27002 lugo, lugo, españa",42.997908,-7.54889
"cedron 4, 27002 del valle, lugo, españa",43.0097384,-7.5567582
"Rúa Pintor Corredoira 13, 27002 lugo, lugo, españa",43.0037283,-7.5567271
"calle de recatelo 21, 27002 lugo, lugo, españa",43.0074358,-7.5578739
"Rúa San Roque 94, 27002 lugo, lugo, españa",43.0059488,-7.551233799999999
"Ronda das Fontiñas 87, 27002 lugo, lugo, españa",43.010774,-7.548448
"carretera santiago polusa 0 s/n, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"Estrada da Granxa 9 local 2, 27002 lugo, lugo, españa",42.99584,-7.54976
"Rúa Carril dos Loureiros 3, 27002 lugo, lugo, españa",43.007882,-7.558156
"Rúa Montero Ríos 8, 27002 lugo, lugo, españa",43.011123,-7.552225
"rua das costureiras parc.  19, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"Rúa do Bispo Aguirre 17 1, 27002 lugo, lugo, españa",43.00766,-7.55635
"Rúa do Bispo Aguirre 17 1, 27002 lugo, lugo, españa",43.00766,-7.55635
"calle ribadeo 18, 27002 lugo, lugo, españa",43.0071524,-7.5587892
"Rúa San Roque 11, 27002 lugo, lugo, españa",43.010212,-7.552467
"Estrada da Granxa 26, 27002 lugo, lugo, españa",42.99618,-7.55019
"Rúa do Doutor Rafael de Vega 14, 27002 lugo, lugo, españa",43.013285,-7.552267
"calle dinan 21, 27002 lugo, lugo, españa",43.006974,-7.553149
"Rúa de Salvador Madariaga 8, 27002 lugo, lugo, españa",43.006219,-7.555179
"Rúa de Salvador Madariaga 1 4, 27002 lugo, lugo, españa",43.006357,-7.555616
"calle doctor fleming 1, 27002 lugo, lugo, españa",43.005997,-7.554839
"Praza do Rei 16, 27002 lugo, lugo, españa",43.0025596,-7.5501416
"rda. as fontinas 126, 27002 lugo, lugo, españa",43.009118,-7.548835
"rda. as fontinas 228, 27002 lugo, lugo, españa",43.004875,-7.54727
"calle rei don garcia 48, 27002 lugo, lugo, españa",43.003441,-7.549108
"reina 5, 27002 lugo, lugo, españa",43.01089,-7.55641
"Rúa San Roque 134, 27002 lugo, lugo, españa",43.004352,-7.550868
", 27002 lugo, lugo, españa",43.0011444,-7.5084806
"Rúa San Roque 26, 27002 lugo, lugo, españa",43.009097,-7.552184
"pr. augas ferreas 8, 27002 lugo, lugo, españa",42.9974976,-7.5471926
"calle erin 18, 27002 lugo, lugo, españa",42.9997578,-7.5495625
"codesal 1, 27002 lugo, lugo, españa",43.001774,-7.550464
"Avenida de Madrid 38, 27002 lugo, lugo, españa",42.990859,-7.537618
"Avenida de Ramón Ferreiro 21, 27002 lugo, lugo, españa",43.005036,-7.553951
"reina 13, 27002 lugo, lugo, españa",43.01121,-7.55647
"Rúa San Roque 4, 27002 lugo, lugo, españa",43.009964,-7.553111
"Rua San Roque 45, 27002 lugo, lugo, españa",43.0087278,-7.5516681
"Rúa Montero Ríos 41, 27002 lugo, lugo, españa",43.012945,-7.551306
"ramon ferreiro 22, 27002 lugo, lugo, españa",43.003631,-7.553823
"pr. bretana 22, 27002 lugo, lugo, españa",43.006807,-7.553196
"Rúa San Roque 165, 27002 lugo, lugo, españa",43.003856,-7.550606
"Rúa do Bispo Aguirre 1, 27002 lugo, lugo, españa",43.00842,-7.556512
"agro da torna 8, 27002 lugo, lugo, españa",42.9958733,-7.5544538
"armorica 64, 27002 lugo, lugo, españa",43.00210999999999,-7.553795900000001
"pl. augas ferreas 2, 27002 lugo, lugo, españa",42.997908,-7.54889
"Carril das Hortas 30, 27002 lugo, lugo, españa",43.010612,-7.551086
"rda. as fontinas 114, 27002 lugo, lugo, españa",43.009719,-7.548777
"calle de galicia 51, 27002 lugo, lugo, españa",43.004798,-7.552018
"Rúa de Salvador Madariaga 14, 27002 lugo, lugo, españa",43.006361,-7.554973
"Rua San Roque 32, 27002 lugo, lugo, españa",43.008962,-7.552151
"doctor garcia portela 15, 27002 lugo, lugo, españa",43.004521,-7.559243
"Rúa Armando Durán 38, 27002 lugo, lugo, españa",43.0039163,-7.5587673
"Avenida de Magoi 16, 27002 lugo, lugo, españa",43.001463,-7.558518
"Estrada da Granxa 29, 27002 lugo, lugo, españa",42.9954934,-7.549171100000001
"calle rio chamoso 8, 27002 lugo, lugo, españa",43.0095793,-7.5498624
"calle montero rios 45, 27002 lugo, lugo, españa",43.012945,-7.551306
"Rúa San Roque 11, 27002 lugo, lugo, españa",43.010212,-7.552467
"paxarinos 23, 27002 lugo, lugo, españa",43.010022,-7.551124
"avenida de fontinas 125, 27002 lugo, lugo, españa",43.0084379,-7.548446
"Rúa de Alcalde Jose Novo Freire 6, 27002 lugo, lugo, españa",43.001254,-7.548342
"Avenida de Madrid 27, 27002 lugo, lugo, españa",43.001099,-7.549034
"ronda del carmen 2, 27002 lugo, lugo, españa",43.0053105,-7.5633824
"Avenida de Vila Verde 27, 27002 lugo, lugo, españa",43.003908,-7.547391
"Rua San Roque 66, 27002 lugo, lugo, españa",43.0067124,-7.551519300000001
"Rúa San Roque 104, 27002 lugo, lugo, españa",43.005631,-7.551135
"Rua Dinan 7, 27002 lugo, lugo, españa",43.0074959,-7.552953699999999
"Carril das Hortas 46, 27002 lugo, lugo, españa",43.01086,-7.550401
"ribadeo 2, 27002 lugo, lugo, españa",43.0073152,-7.558112
"calle reina 18, 27002 lugo, lugo, españa",43.0115314,-7.5562285
"Avenida de Ramón Ferreiro 14, 27002 lugo, lugo, españa",43.004661,-7.554832
"Avenida de Madrid 11, 27002 lugo, lugo, españa",43.00195,-7.549882
"Rúa Vilalba 6, 27002 lugo, lugo, españa",43.00792,-7.5571173
"Rúa Vilalba 2, 27002 lugo, lugo, españa",43.0082102,-7.5573558
"Estrada da Granxa 38, 27002 lugo, lugo, españa",42.994005,-7.550211
"Rúa de Salvador Madariaga 3, 27002 lugo, lugo, españa",43.006357,-7.555616
"Ronda das Mercedes 37, 27002 lugo, lugo, españa",43.000774,-7.546527
"Rua Primavera 40, 27002 lugo, lugo, españa",43.012307,-7.550266
"Avenida de Magoi 35, 27002 lugo, lugo, españa",42.99559,-7.55564
"Avenida de Magoi 35 3, 27002 lugo, lugo, españa",42.99559,-7.55564
"rda. as fontinas 115, 27002 lugo, lugo, españa",43.008961,-7.548149
"Rúa Montero Ríos 70, 27002 lugo, lugo, españa",43.013299,-7.55055
"armorica 74, 27002 lugo, lugo, españa",43.0017426,-7.5535959
"calle doctor garcia portela 1 5o centro, 27002 lugo, lugo, españa",43.01217,-7.5516
"calle de montiron 49, 27002 lugo, lugo, españa",43.002641,-7.5483
"calle de montiron 49, 27002 lugo, lugo, españa",43.002641,-7.5483
"b.o fingoi de abaixo 1, 27002 lugo, lugo, españa",42.992961,-7.551179
"calle fingoi de abaixo 1, 27002 lugo, lugo, españa",42.993234,-7.550905
"avenida das fontinas 16, 27002 lugo, lugo, españa",43.013451,-7.550195
"rda. as fontinas 260, 27002 lugo, lugo, españa",43.003898,-7.546171
"Avenida de Magoi 80, 27002 lugo, lugo, españa",42.996756,-7.557265500000001
"rda. as fontinas 94, 27002 lugo, lugo, españa",43.010228,-7.54892
"rda. as fontinas 61, 27002 lugo, lugo, españa",43.011537,-7.548987
"Rúa Galicia 37, 27002 lugo, lugo, españa",43.005221,-7.552321
"marina espanola 14, 27002 lugo, lugo, españa",43.004537,-7.551576
"Rúa San Roque 62, 27002 lugo, lugo, españa",43.0068998,-7.551452599999999
"calle ronda fontinas 87, 27002 lugo, lugo, españa",43.0105453,-7.5484671
"poligono louzaneta s/n, 27002 lugo, lugo, españa",43.0011444,-7.5084806
"poligono louzaneta s/n, 27002 lugo, lugo, españa",43.0011444,-7.5084806
"Avenida de Magoi 69, 27002 lugo, lugo, españa",42.9949317,-7.550303199999999
"calle plaza del rey 6, 27002 lugo, lugo, españa",43.0025282,-7.549904699999999
"Avenida de Vila Verde 27, 27002 lugo, lugo, españa",43.003908,-7.547391
"calle de la marina espanola 27, 27002 lugo, lugo, españa",43.003458,-7.552106
"cno. via 31, 27002 lugo, lugo, españa",43.01165,-7.5624
"Ronda da Muralla 176, 27002 lugo, lugo, españa",43.008201,-7.559121
"Ronda da Muralla 186, 27002 lugo, lugo, españa",43.00807,-7.55822
"Rúa do Bispo Aguirre 28, 27002 lugo, lugo, españa",43.007571,-7.556513
"Avenida de Ramón Ferreiro 1, 27002 lugo, lugo, españa",43.005949,-7.555385
"cantigas e flores 6, 27002 lugo, lugo, españa",42.996351,-7.548771
"Ronda das Mercedes 2, 27002 lugo, lugo, españa",42.999855,-7.547898
"Ronda das Mercedes 15, 27002 lugo, lugo, españa",43.000348,-7.547407
"Rúa Pena do Rei 3, 27002 lugo, lugo, españa",43.004991,-7.550456
"Avenida de Madrid 38, 27002 lugo, lugo, españa",42.990859,-7.537618
"Ronda da Muralla 190, 27002 lugo, lugo, españa",43.008241,-7.557598
"Ronda da Muralla 9, 27002 lugo, lugo, españa",43.009443,-7.55396
"calle de los paxarinos 28, 27002 lugo, lugo, españa",43.00959049999999,-7.549693199999999
"Rúa Rof Carballo 1, 27002 lugo, lugo, españa",43.003908,-7.547391
"cantigas e flores 6, 27002 lugo, lugo, españa",42.996351,-7.548771
"Rúa das Hermanitas 1, 27002 lugo, lugo, españa",43.008383,-7.552043
"Ronda das Mercedes 43, 27002 lugo, lugo, españa",43.001033,-7.546205
"Ronda Xose Castiñeira (musico) 17, 27002 lugo, lugo, españa",42.99882,-7.548527
"Rúa Montero Ríos 21, 27002 lugo, lugo, españa",43.011515,-7.551987
"rda. as fontinas 105, 27002 lugo, lugo, españa",43.009236,-7.548116
"jacinto calvo senador 4, 27002 lugo, lugo, españa",43.0060926,-7.5528213
"tolda castilla 312, 27002 lugo, lugo, españa",43.0109116,-7.5576564
"Avenida de Madrid 5, 27002 lugo, lugo, españa",43.001819,-7.5497
"Avenida de Ramón Ferreiro 21, 27002 lugo, lugo, españa",43.005036,-7.553951
"c, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"Ronda das Fontiñas 203.o b, 27002 lugo, lugo, españa",43.002355,-7.544909
"Ronda das Fontiñas 20, 27002 lugo, lugo, españa",43.013292,-7.550042
"Rua Ortega Y Gasset 18, 27002 lugo, lugo, españa",43.003894,-7.552126
"Rúa Pintor Corredoira 1, 27002 lugo, lugo, españa",43.004731,-7.555471
"castelo 199, 27002 lugo, lugo, españa",43.0706352,-7.546557799999999
"rda. as fontinas 97, 27002 lugo, lugo, españa",43.00981,-7.548265
"Ronda da Muralla 193, 27002 lugo, lugo, españa",43.008312,-7.556841
"calle magoi 53, 27002 lugo, lugo, españa",42.9952086,-7.5529695
"augas ferreas 12 14, 27002 lugo, lugo, españa",42.998104,-7.54752
"Rúa Montero Ríos 69, 27002 lugo, lugo, españa",43.01352,-7.551027
"don garcia s/n, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"rda. as fontinas 7, 27002 lugo, lugo, españa",43.013762,-7.550379
"Avenida de Ramón Ferreiro 21, 27002 lugo, lugo, españa",43.005036,-7.553951
"Rua Primavera 40, 27002 lugo, lugo, españa",43.012307,-7.550266
"marina espanola 23, 27002 lugo, lugo, españa",43.004071,-7.551943
"Avenida de Madrid 41, 27002 lugo, lugo, españa",43.000707,-7.548794
"Rua Primavera 40, 27002 lugo, lugo, españa",43.012307,-7.550266
"rda. as fontinas 203, 27002 lugo, lugo, españa",43.002355,-7.544909
"pr. augas ferreas 12, 27002 lugo, lugo, españa",42.998104,-7.54752
"codina 29, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"Praza do Rei 5, 27002 lugo, lugo, españa",43.002168,-7.5497961
"Rúa San Roque 66, 27002 lugo, lugo, españa",43.0067124,-7.5515193
"Rampa de Claudio Lopez 1, 27002 lugo, lugo, españa",43.006558,-7.55086
"calle de rei don garcia 18, 27002 lugo, lugo, españa",43.004294,-7.549919
"pr. bretana 22, 27002 lugo, lugo, españa",43.006807,-7.553196
"Rúa Pintor Corredoira 6, 27002 lugo, lugo, españa",43.0028985,-7.5577622
"maria castana 5, 27002 lugo, lugo, españa",43.00439,-7.55117
"Rua Dinan 15, 27002 lugo, lugo, españa",43.007203,-7.552888
"rua agricultura 63, 27002 lugo, lugo, españa",43.048562,-7.573186
"pr. augas ferreas 12, 27002 lugo, lugo, españa",42.998104,-7.54752
"rda. as fontinas 272, 27002 lugo, lugo, españa",43.003615,-7.54599
"padre sarmiento 10, 27002 lugo, lugo, españa",42.99899449999999,-7.552031599999999
"Rúa San Roque 38, 27002 lugo, lugo, españa",43.008748,-7.552148
"Rúa Montero Ríos 39, 27002 lugo, lugo, españa",43.012945,-7.551306
"pol. campus universitario s/n, 27002 lugo, lugo, españa",43.0097384,-7.5567582
"Rúa San Roque 157, 27002 lugo, lugo, españa",43.004176,-7.550417
"Rúa do Bispo Aguirre 34, 27002 lugo, lugo, españa",43.007392,-7.556459
"Praza do Rei 6, 27002 lugo, lugo, españa",43.002563,-7.549732
"pr. augas ferreas 8, 27002 lugo, lugo, españa",42.9974976,-7.5471926
"paxarinos 6, 27002 lugo, lugo, españa",43.0097409,-7.550906199999999
"Rúa do Bispo Aguirre 2, 27002 lugo, lugo, españa",43.008907,-7.557045
"rua diego pazos 32, 27002 lugo, lugo, españa",42.7793012,-7.411077699999999
"Rúa do Bispo Aguirre 1, 27002 lugo, lugo, españa",43.00842,-7.556512
"rda. as fontinas 216, 27002 lugo, lugo, españa",43.005187,-7.547787
"Rua Primavera 40, 27002 lugo, lugo, españa",43.012307,-7.550266
"Rúa Vilalba 6, 27002 lugo, lugo, españa",43.00792,-7.5571173
"Rúa San Roque 59, 27002 lugo, lugo, españa",43.008381,-7.55158
"rda. as fontinas 94, 27002 lugo, lugo, españa",43.010228,-7.54892
"Ronda da Muralla 40, 27002 lugo, lugo, españa",43.010222,-7.561023
"Rua Dinan 21, 27002 lugo, lugo, españa",43.006974,-7.553149
"Rúa Veterinario Rof Codina 9, 27002 lugo, lugo, españa",43.002215,-7.545685
"don garcia 56, 27002 lugo, lugo, españa",43.00327,-7.54822
"armorica 74, 27002 lugo, lugo, españa",43.0017426,-7.5535959
"Rúa Montero Ríos 70, 27002 lugo, lugo, españa",43.013299,-7.55055
"antonio roson 1, 27002 lugo, lugo, españa",43.02083,-7.56101
"pl. de la libertad 14, 27002 lugo, lugo, españa",43.004086,-7.55139
"Praza de Viana do Castelo 1, 27003 lugo, lugo, españa",43.02321,-7.566553
"Avenida da Coruña 490, 27003 lugo, lugo, españa",43.032103,-7.572505
"Rúa Angelo Colocci 29, 27003 lugo, lugo, españa",43.027306,-7.569508
"Avenida da Coruña 136, 27003 lugo, lugo, españa",43.018998,-7.56168
"pol. ind. o ceao 73, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"Avenida de Garabolos 9, 27003 lugo, lugo, españa",43.0285859,-7.5725768
"avenida carlos azcarraga 4, 27003 lugo, lugo, españa",43.016166,-7.549964399999999
"Avenida da Coruña 302, 27003 lugo, lugo, españa",43.025198,-7.566614
"Rúa Otero Pedrayo 2, 27003 lugo, lugo, españa",43.017374,-7.560533
"poligono ceao 106, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"Rua Otero Pedrayo Profesor 11, 27003 lugo, lugo, españa",43.017938,-7.560577
"Avenida da Coruña 21, 27003 lugo, lugo, españa",43.015315,-7.559368
"Avenida de Benigno Rivera 64, 27003 lugo, lugo, españa",43.040625,-7.571881
"Avenida de Benigno Rivera 64, 27003 lugo, lugo, españa",43.040625,-7.571881
"pol. ind. o ceao 70, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"pol. ind. o ceao 31, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"c/ dos ferreiros 5, 27003 lugo, lugo, españa",43.00579,-7.555219999999999
"pol. ind. o ceao 116, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"laverca 6, 27003 lugo, lugo, españa",43.0238683,-7.568789100000001
"pol. ind. o ceao 2, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"Avenida da Coruña 156, 27003 lugo, lugo, españa",43.031865,-7.572329
"pol. ind. o ceao 34, 27003 lugo, lugo, españa",43.0494964,-7.561074899999999
"Avenida da Coruña 84, 27003 lugo, lugo, españa",43.031814,-7.57229
"Ronda da Muralla 79, 27003 lugo, lugo, españa",43.014739,-7.557412
"Ronda da Muralla 104, 27003 lugo, lugo, españa",43.014447,-7.559851
"Ronda da Muralla 89, 27003 lugo, lugo, españa",43.014851,-7.558251
"Avenida da Coruña 490, 27003 lugo, lugo, españa",43.032103,-7.572505
"Avenida da Coruña 57, 27003 lugo, lugo, españa",43.0167595,-7.560280799999999
"Avenida da Coruña 490, 27003 lugo, lugo, españa",43.032103,-7.572505
"Rúa Serra de Ancares 17, 27003 lugo, lugo, españa",43.0153937,-7.5580858
"Rúa Serra de Ancares 17, 27003 lugo, lugo, españa",43.0153937,-7.5580858
"galerias 21, 27003 lugo, lugo, españa",43.0097384,-7.5567582
"pol. ceao 17, 27003 lugo, lugo, españa",43.0097384,-7.5567582
"Rua Otero Pedrayo Profesor 35, 27003 lugo, lugo, españa",43.018802,-7.560241
"santo grial 82, 27003 lugo, lugo, españa",43.024363,-7.572513
"avenida carlos azcarraga 45, 27003 lugo, lugo, españa",43.0169561,-7.548333299999999
"Ronda da Muralla 58, 27003 lugo, lugo, españa",43.013447,-7.555373
"magnolia 68, 27003 lugo, lugo, españa",43.0277642,-7.570717600000001
"Ronda da Muralla 58, 27003 lugo, lugo, españa",43.013447,-7.555373
"Rúa de Miguel de Cervantes 34, 27003 lugo, lugo, españa",43.01438,-7.55268
"rua industria 93 pol. ceao, 27003 lugo, lugo, españa",43.044518,-7.562969
"pol. ind. o ceao 2, 27003 lugo, lugo, españa",43.0494964,-7.5610749
"Avenida de Benigno Rivera 54, 27003 lugo, lugo, españa",43.039747,-7.573061
